UBV CCD observations

  No    Ref    V       B-V     U-B
 0342   264  19.158   0.238  76.148
        264  23.275  79.630  -2.345
 0344   264  19.045   1.709  74.885
        264  20.540  -0.276  75.225
 0346   264  20.220   1.657  73.741
        264  21.911  81.111  -2.345
        264  94.643  -80.287  -2.444
 0349   264  18.832   1.104  75.669
 0350   264  19.080   1.474  75.070
 0351   264  19.567   2.744  73.386
 0352   264  18.817   1.177  -0.467
 0353   264  19.641   2.034  73.976
 0354   264  18.946   1.211  75.452
 0355   264  19.347   1.507  74.768
 0356   264  19.548   1.552  74.522
        264  23.008  79.920  -79.482
 0358   264  19.246   1.307  75.058
 0359   264  19.571   0.012   0.668
 0360   264  19.238   1.217  75.150
 0361   264  18.999   1.218  75.391
 0362   264  19.989   2.986  72.731
 0363   264  19.314   1.721  74.601
 0364   264  19.053   1.276  75.283
 0365   264  19.909   1.769  73.951
 0366   264  19.510   1.448  74.658
 0367   264  19.910   1.963  73.770
 0368   264  19.138   1.473  75.012
 0369   264  19.133   1.415  75.071
        264  94.698  -78.443  73.023
 0371   264  19.764   1.694  74.170
        264  24.172  78.657  -2.345
 0373   264  18.976   1.155  75.474
        264  94.629  -80.764  -1.456
 0375   264  20.252   2.641  72.787
 0376   264  19.187   1.359  75.069
        264  94.662  -79.647  74.186
 0378   264  19.428   1.408  74.779
 0379   264  19.055   1.305  75.254
 0380   264  19.147   1.177   0.439
 0381   264  19.132   1.203  75.272
 0382   264  19.099   1.228  75.282
        264  21.465  81.596  -78.294
 0384   264  19.568   1.670  74.391
        264  94.644  -80.241  -2.008
        264  21.915  81.107  -2.345
        264  94.672  -79.313  73.863
 0388   264  19.091   1.427  75.104
        264  22.943  79.991  -2.345
        264  22.729  80.223  -2.345
 0391   264  19.075   1.246  75.289
 0392   264  19.749   1.633  74.242
 0393   264  20.991   1.564  73.044
        264  22.864  80.076  -2.345
 0395   264  19.158   1.219  75.229
 0396   264  19.549   1.176  74.872
 0397   264  19.553   1.595  74.477
 0398   264  19.419   1.088  -0.130
 0399   264  19.230   1.397  74.990
        264  23.352  79.546  -2.345
 0401   264  19.077   1.048  75.472
 0402   264  19.329   1.300  74.980
 0403   264  19.732   1.604  74.286
        264  22.616  80.346  -2.345
        264  24.077  78.760  -2.345
 0406   264  19.763   1.548  74.307
 0407   264  19.328   1.375  74.911
        264  23.112  79.807  -79.276
 0409   264  19.344   1.457  74.818
 0410   264  19.609   1.548  74.464
        264  94.632  -80.645  -1.363
 0412   264  19.245   1.131  75.224
 0413   264  19.668   1.414  74.529
 0414   264  19.459   1.541  74.622
        264  22.691  80.265  -2.345
 0416   264  19.309   1.330  74.973
 0417   264  19.891   1.440  74.278
 0418   264  20.468   1.835  73.322
 0419   264  19.446   1.467  74.705
 0420   264  19.305   1.398  74.913
        264  22.838  80.105  -2.345
        264  22.005  81.009  -2.345
 0423   264  19.506   1.956  74.186
        264  24.271  78.548  -2.345
 0425   264  19.793   1.516  74.306
 0426   264  19.319   1.182  75.101
 0427   264  19.645   1.634  74.347
        264  22.167  80.833  -2.345
 0429   264  19.376   1.436  74.805
        264  21.911  81.111  -2.345
 0431   264  19.293   0.947  75.347
 0432   264  19.547   1.492  74.579
 0433   264  19.818   2.034  73.796
        264  94.655  -79.887  -1.915
 0435   264  20.286   1.877  73.468
 0436   264  19.443   1.250  74.911
 0437   264  19.586   1.427  74.601
 0438   264  19.633   1.372  74.604
 0439   264  19.754   1.537  74.326
        264  94.634  -80.605  -1.099
 0441   264  19.438   0.713  -1.100
        264  94.631  -80.707  -1.035
 0443   264  19.496   1.127  74.973
        264  22.874  80.066  -2.345
        264  22.480  80.494  -2.345
        264  22.653  80.306  -2.345
 0447   264  19.440   1.689  74.502
 0448   264  20.468   1.671  73.476
        264  22.550  80.417  -2.345
 0450   264  19.633   1.639  74.354
 0451   264  19.662   1.274  74.666
 0452   264  20.015   2.411  73.243
 0453   264  19.837   1.521  74.256
 0454   264  20.239   1.466  73.901
 0455   264  19.610   1.433  74.570
 0456   264  19.421   0.887  75.273
