UBV CCD observations

  No    Ref    V       B-V     U-B
 2157   293  16.360   1.076         
 2157   517  16.410   1.060         
 2158   293  16.343   0.949         
 2158   517  16.320   0.970   0.380
 2159   293  16.379   0.853         
 2159   517  16.400   0.860   0.980
 2160   293  16.718   1.762         
 2160   517  16.770   1.770         
 2161   293  16.413   0.858         
 2162   293  16.437   0.758         
 2162   517  16.440   0.800   0.170
 2163   293  16.463   0.727         
 2164   293  16.440   0.606         
 2164   517  16.460   0.640   0.390
 2165   293  16.486   0.644         
 2165   517  16.460   0.710   0.250
 2166   293  16.431   0.752         
 2166   517  16.460   0.740   0.170
 2167   293  16.781   1.903         
 2167   517  16.780   1.850         
 2168   293  16.512   0.674         
 2168   517  16.510   0.720   0.140
 2169   293  16.623   1.236         
 2170   293  16.554   0.784         
 2170   517  16.570   0.840   0.580
 2171   293  16.585   0.964         
 2171   517  16.590   0.980   0.440
 2172   293  16.734   1.742         
 2172   517  16.730   1.710         
 2173   293  16.901   1.768         
 2173   517  16.930   1.760         
 2174   293  16.594   0.656         
 2174   517  16.590   0.720   0.560
 2176   293  16.871   1.686         
 2176   517  16.950   1.680         
 2177   293  16.845   1.652         
 2177   517  16.880   1.620         
 2178   293  16.634   0.902         
 2179   293  16.659   0.986         
 2180   293  16.847   1.788         
 2180   517  16.920   1.750         
 2181   293  16.680   0.819         
 2181   517  16.670   0.870   0.440
 2182   293  16.709   0.849         
 2182   517  16.670   0.880   0.900
 2183   293  16.649   0.920         
 2183   517  16.670   0.930   0.350
 2184   293  16.653   0.558         
 2184   517  16.630   0.600         
 2185   293  16.680   0.731         
 2185   517  16.680   0.770   0.140
 2186   293  16.847   1.234         
 2187   293  16.753   1.099         
 2188   293  16.768   0.868         
 2188   517  16.750   0.920   0.450
 2189   293  16.908   0.973         
 2189   517  16.890   0.990   0.240
 2190   293  16.926   1.488         
 2190   517  16.950   1.450         
 2191   293  17.151   1.884         
 2192   293  17.018   1.240         
 2193   293  16.782   0.640         
 2193   517  16.770   0.690   0.580
 2194   293  16.880   1.383         
 2194   517  16.890   1.340         
 2195   293  16.807   0.791         
 2196   293  17.693   2.454         
 2196   517  17.730   2.270         
 2197   293  17.135   1.818         
 2197   517  17.180   1.790         
 2198   293  16.838   0.870         
 2198   517  16.830   0.880   0.340
 2199   293  16.863   0.903         
 2199   517  16.860   0.930   0.200
 2200   293  16.897   0.888         
 2200   517  16.880   0.930   0.200
 2201   293  16.910   0.996         
 2201   517  16.910   0.980   0.550
 2202   293  16.883   0.968         
 2202   517  16.890   1.000         
 2203   293  16.883   0.887         
 2204   293  16.880   0.801         
 2204   517  16.880   0.810   0.290
 2205   293  16.900   0.858         
 2205   517  16.910   0.890   0.200
 2206   293  16.906   0.738         
 2206   517  16.890   0.760   0.150
 2207   293  16.883   0.890         
 2207   517  16.890   0.900   0.180
 2208   293  17.744   2.232         
 2209   293  16.932   0.809         
 2209   517  16.950   0.800   0.220
 2211   293  16.911   0.995         
 2211   517  16.940   1.000   0.380
 2212   293  16.933   0.884         
 2212   517  16.930   0.900   0.290
 2213   293  16.926   0.723         
 2214   293  16.777   1.021         
 2215   293  16.955   0.750         
 2215   517  16.920   0.700   0.210
 2216   293  17.189   1.340         
 2216   517  17.220   1.350         
 2217   293  16.998   1.266         
 2217   517  17.110   1.240         
 2218   293  16.981   0.787         
 2218   517  16.990   0.790   0.200
 2219   293  16.940   0.721         
 2219   517  17.000   0.700   0.230
 2220   293  17.131   1.572         
 2220   517  17.170   1.540         
 2221   293  16.982   0.819         
 2221   517  17.000   0.800   0.280
 2222   293  16.961   0.826         
 2222   517  16.970   0.750   0.310
 2223   293  16.966   0.795         
 2223   517  16.960   0.830   0.220
 2225   293  16.991   0.978         
 2226   293  17.191   0.728         
 2227   293  17.031   0.887         
 2227   517  17.020   0.920         
 2228   293  17.075   0.969         
 2229   293  17.054   0.929         
 2229   517  17.050   0.910   0.250
 2230   293  17.128   1.236         
 2231   293  17.184   1.094         
 2231   517  17.200   1.120   0.860
 2232   293  17.089   0.924         
 2233   293  17.065   0.914         
 2233   517  17.080   0.950   0.300
 2234   293  17.528   1.905         
 2235   293  17.081   0.696         
 2235   517  17.100   0.720         
 2236   293  17.085   0.863         
 2237   293  17.086   0.780         
 2237   517  17.090   0.840         
 2238   293  17.081   0.770         
 2239   293  17.106   0.753         
 2240   293  17.112   0.817         
 2240   517  17.110   0.810   0.190
 2242   517  17.410   1.670         
 2243   293  17.166   0.831         
 2243   517  17.170   0.850   0.200
 2244   293  17.214   0.909         
 2245   293  17.272   1.252         
 2245   517  17.210   1.230         
 2246   293  17.188   0.973         
 2247   293  17.268   0.823         
 2248   293  17.179   0.800         
 2248   517  17.190   0.860   0.290
 2249   293  17.410   1.412         
 2250   293  17.177   0.830         
 2250   517  17.140   0.910   0.180
 2251   293  17.185   1.106         
 2251   517  17.180   1.110         
 2252   293  17.246   0.815         
 2252   517  17.190   0.870         
 2253   293  17.708   1.986         
 2253   517  17.720   1.950         
 2254   293  17.469   1.538         
 2255   293  17.263   1.092         
 2256   293  17.225   1.184         
 2256   517  17.260   1.180         
 2257   293  17.255   0.993         
 2257   517  17.080   0.950   0.250
 2258   293  17.430   1.425         
 2258   517  17.260   1.350         
 2259   293  17.282   1.100         
 2260   293  17.275   0.827         
 2260   517  17.250   0.850   0.190
 2261   293  17.221   1.001         
 2262   293  17.230   0.791         
 2264   293  17.281   0.668         
 2264   517  17.220   0.770   0.210
 2265   293  17.353   1.053         
 2265   517  17.360   1.050         
 2266   293  17.306   1.351         
 2266   517  17.370   1.620         
 2268   293  17.517   1.383         
 2268   517  17.540   1.380         
 2269   293  17.390   0.796         
 2270   293  17.327   0.623         
 2270   517  17.140   0.720   0.300
 2271   293  17.518   1.513         
 2271   517  17.510   1.410         
 2272   293  17.336   0.893         
 2272   517  17.340   0.830   0.310
 2273   293  17.382   0.893         
 2273   517  17.390   0.970   0.310
 2274   293  17.521   1.250         
 2275   293  17.379   0.978         
 2275   517  17.360   1.040         
 2276   293  17.296   0.755         
 2276   517  17.240   0.940   0.340
 2277   293  17.405   0.984         
 2277   517  17.370   1.010   0.360
 2278   293  17.367   1.025         
 2278   517  17.410   1.120         
 2279   293  17.294   0.963         
 2280   293  17.375   0.931         
 2280   517  17.390   0.940   0.200
 2281   293  17.393   0.861         
 2281   517  17.410   0.890         
 2282   293  17.501   1.168         
 2282   517  17.460   1.100         
 2283   293  17.409   1.020         
 2283   517  17.440   1.090         
 2284   517  17.440   0.800   0.300
 2285   293  17.421   0.836         
 2286   293  17.417   0.869         
 2286   517  17.430   0.870   0.300
 2287   293  17.446   1.012         
 2287   517  17.400   1.070         
 2288   293  17.464   0.912         
 2288   517  17.440   0.920         
 2289   293  17.498   0.961         
 2290   293  17.449   0.943         
 2290   517  17.450   1.000         
 2291   293  17.915   1.860         
 2291   517  17.950   1.770         
 2292   293  17.482   0.974         
 2292   517  17.440   1.010         
 2294   293  17.478   0.973         
 2294   517  17.480   0.950         
 2295   293  17.523   0.875         
 2295   517  17.540   0.890         
 2296   293  17.512   0.843         
 2297   293  17.492   0.881         
 2298   293  17.554   0.969         
 2298   517  17.630   1.050         
 2299   293  17.610   1.132         
 2299   517  17.610   1.220         
 2300   293  17.524   0.977         
 2300   517  17.510   1.060         
 2301   293  17.526   1.077         
 2301   517  17.540   0.980         
 2302   293  17.543   0.972         
 2304   293  17.551   1.134         
 2305   293  17.546   0.938         
 2305   517  17.480   1.000   0.440
 2306   293  17.598   1.018         
 2307   293  17.514   0.971         
 2307   517  17.510   0.920         
 2308   293  17.550   1.105         
 2309   293  17.554   1.058         
 2310   293  17.645   1.033         
 2310   517  17.620   1.070         
 2311   293  17.572   1.017         
 2311   517  17.580   1.070         
 2312   293  17.672   1.018         
 2312   517  17.610   1.000         
 2313   293  17.631   1.102         
 2314   293  17.589   0.994         
 2314   517  17.590   0.960   0.320
 2315   293  17.604   0.954         
 2315   517  17.610   0.960   0.240
 2316   293  17.612   0.946         
