UBV CCD observations

  No    Ref    V       B-V     U-B
 0616   547  17.259   0.909   0.361
 0617   547  17.261   1.297   1.311
 0618   547  17.261   1.055   0.710
 0619   547  17.262   0.946   0.432
 0620   547  17.265   0.893   0.542
 0621   547  17.268   0.878   0.354
 0622   547  17.269   0.874   0.395
 0623   547  17.270   0.880   0.329
 0624   547  17.273   0.867   0.559
 0625   547  17.283   1.596   1.655
 0626   547  17.284   0.897   0.387
 0627   547  17.285   1.454   1.081
 0628   547  17.286   1.488   1.593
 0629   547  17.293   0.872   0.267
 0630   547  17.298   0.964   0.524
 0631   547  17.300   1.246   1.270
 0632   547  17.301   0.576   0.371
 0633   547  17.302  -0.485   0.583
 0634   547  17.306   1.042   0.599
 0635   547  17.313   1.134   1.056
 0636   547  17.314   0.587   0.139
 0637   547  17.315   1.341   1.426
 0638   547  17.320   1.908  -0.208
 0639   547  17.321   0.931   0.369
 0640   547  17.322  -0.338   2.199
 0641   547  17.323   1.392   1.043
 0642   547  17.334   0.925   0.457
 0643   547  17.335   1.194   1.059
 0644   547  17.336   1.021   0.541
 0645   547  17.339   0.558   0.012
 0646   547  17.341   0.890   0.317
 0647   547  17.343   0.871   0.400
 0648   547  17.353   1.675   1.982
 0649   547  17.354   1.697         
 0650   547  17.361   0.840   0.352
 0651   547  17.366   0.139   0.430
 0652   547  17.367   0.920   0.413
 0653   547  17.370   1.047   0.815
 0654   547  17.371   1.032   0.497
 0655   547  17.374  -0.842   0.226
 0656   547  17.375   1.532   1.302
 0657   547  17.376   1.102   0.915
 0658   547  17.379   1.197   0.657
 0659   547  17.386   0.306         
 0660   547  17.387   1.003   0.481
 0661   547  17.397   1.070   0.595
 0662   547  17.405   1.054   0.680
 0663   547  17.408   1.065   0.419
 0664   547  17.409   1.314   1.428
 0665   547  17.410  -0.312   0.239
 0666   547  17.412   0.844   0.358
 0667   547  17.423   0.882   0.317
 0668   547  17.431   1.009   0.429
 0669   547  17.431   1.633   1.469
 0670   547  17.434   1.316   0.999
 0671   547  17.435   1.215   0.944
 0672   547  17.442   0.869   0.422
 0673   547  17.443   1.167   0.757
 0674   547  17.443   0.968   0.530
 0675   547  17.444  -0.782   0.258
