UBV CCD observations

  No    Ref    V       B-V     U-B
 0242   471  15.385   0.643   0.214
 0243   471  15.332   0.810   0.224
 0244   471  15.533   0.446   0.323
 0245   471  15.291   0.631   0.197
 0246   471  15.332   0.799   0.521
 0247   471  15.355   0.576   0.376
 0248   471  15.475   0.611   0.108
 0249   471  15.379   0.702   0.189
 0250   471  15.444   0.635   0.192
 0251   471  15.427   0.674   0.164
 0252   471  15.431   0.672   0.129
 0253   471  15.383   0.732   0.336
 0254   471  15.417   0.726   0.213
 0255   471  15.425   0.641   0.186
 0256   471  15.351   1.070   0.724
 0257   471  15.314   1.031   0.588
 0258   471  15.401   0.624   0.457
 0259   471  15.365   0.837   0.406
 0260   471  15.118   1.410   1.189
 0261   471  15.249   1.678   1.746
 0262   471  15.309   1.023   0.806
 0263   471  15.427   0.608   0.394
 0264   471  15.436   0.708   0.176
 0265   471  15.368   1.206   0.881
 0266   471  15.485   0.715   0.234
 0267   471  15.474   0.641   0.272
 0268   471  15.518   0.614   0.102
 0269   471  15.433   0.772   0.244
 0270   471  15.554   0.455   0.351
 0271   471  15.486   0.641   0.139
 0272   471  15.433   0.717   0.176
 0273   471  15.409   0.837   0.421
 0274   471  15.319   1.255   0.971
 0275   471  15.583   0.690   0.186
 0276   471  15.551   0.625   0.081
 0277   471  15.509   0.709   0.230
 0278   471  15.514   0.645   0.087
 0279   471  15.692   0.483   0.372
 0280   471  15.484   1.203   0.050
 0281   471  15.552   0.659   0.463
 0282   471  15.670   0.478   0.186
 0283   471  15.572   1.897   1.071
 0284   471  15.548   0.693   0.130
 0285   471  15.648   0.663   0.183
 0286   471  15.637   0.727   0.141
 0287   471  15.575   0.601   0.187
 0288   471  15.729   0.585   0.091
 0289   471  15.431   1.199   0.848
 0290   471  15.521   1.481   1.250
 0291   471  15.607   0.680   0.184
 0292   471  15.578   1.262   0.849
 0293   471  15.509   0.890   0.541
 0294   471  15.659   0.685   0.085
 0295   471  15.665   0.703   0.185
 0296   471  15.672   0.510   0.296
 0297   471  15.593   1.084   1.146
 0299   471  15.637   1.691   1.164
 0300   471  15.609   0.630   0.288
 0301   471  15.774   0.563   0.127
 0302   471  15.449   1.442   1.254
 0303   471  15.612   0.837   0.391
 0304   471  15.584   1.240   0.858
 0305   471  15.628   0.704   0.393
 0306   471  15.584   1.087   0.633
 0307   471  15.543   0.974   0.652
 0308   471  15.626   0.600   0.362
 0309   471  15.469   1.257   0.927
 0310   471  15.683   0.749   0.168
 0311   471  15.565   1.049   0.831
 0312   471  15.695   0.786   0.219
 0313   471  15.719   0.720   0.181
 0314   471  15.685   0.800   0.280
 0315   471  15.783   0.653   0.112
 0316   471  15.651   1.281   0.973
 0317   471  15.715   0.686   0.250
 0318   471  15.622   1.065   0.560
 0319   471  15.723   0.726   0.210
 0320   471  15.590   1.562   1.500
 0321   471  15.738   0.675   0.134
 0322   471  15.586   0.772  -0.217
 0323   471  15.799   0.752   0.234
 0324   471  15.747   0.803   0.286
 0325   471  15.654   1.423  -0.340
 0326   471  15.840   0.579   0.154
 0327   471  15.835   0.532   0.342
 0328   471  15.756   0.924   0.030
 0329   471  15.601   1.101   0.587
 0330   471  15.751   0.825   0.369
 0331   471  15.863   0.707   0.243
 0332   471  15.454   1.426   1.277
 0333   471  15.623   1.252   1.084
 0334   471  15.778   0.342   0.303
 0335   471  15.751   0.694   0.315
 0336   471  15.754   0.812   0.202
 0337   471  15.719   1.067   0.738
 0338   471  15.932   0.600   0.147
 0339   471  15.805   0.764   0.243
 0340   471  15.752   1.229   0.822
 0341   471  15.859   0.332   0.151
 0342   471  15.852   0.652   0.216
 0343   471  15.826   0.614   0.088
 0344   471  15.753   1.337   1.075
 0345   471  15.755   0.767   0.362
 0346   471  15.859   0.755   0.337
 0347   471  15.697   1.247   0.825
 0348   471  15.842   0.759   0.174
 0349   471  15.915   0.716   0.262
 0350   471  15.927   0.470   0.351
 0351   471  15.875   0.659   0.122
 0352   471  15.871   0.738   0.184
 0353   471  15.754   0.975   0.593
 0354   471  15.888   0.613   0.233
 0355   471  15.704   1.365   1.338
 0356   471  15.879   0.448   0.252
 0357   471  15.872   0.780   0.194
 0358   471  15.739   1.279   0.968
 0359   471  16.063   1.303   1.616
 0360   471  15.932   0.747   0.205
 0361   471  15.898   0.692   0.300
 0362   471  15.901   0.734   0.182
 0363   471  15.876   1.049   0.615
 0364   471  15.770   1.410   1.184
 0365   471  15.722   1.152   0.846
 0366   471  15.589   0.839   0.726
 0367   471  15.908   1.473   0.850
 0368   471  15.888   0.812   0.317
 0369   471  15.842   1.345   1.087
 0370   471  15.919   0.674   0.310
 0371   471  15.924   0.772   0.294
 0372   471  15.930   0.765   0.276
 0373   471  15.918   0.647   0.208
 0374   471  15.885   1.187   1.120
 0375   471  15.880   0.686   0.046
 0376   471  15.894   1.070   1.036
 0377   471  15.829   1.251   0.898
 0378   471  15.919   0.953   0.208
 0379   471  15.850   0.972   0.628
 0380   471  16.041   0.653   0.152
 0381   471  15.939   0.760   0.458
 0382   471  15.862   1.035   0.589
 0383   471  15.916   0.845   0.462
 0384   471  16.010   0.713   0.121
 0385   471  15.947   0.737   0.152
 0386   471  15.970   0.670   0.207
 0387   471  15.970   0.721   0.137
 0388   471  15.956   0.827   0.161
 0389   471  16.007   0.746   0.240
 0390   471  15.999   0.703   0.173
 0391   471  16.016   0.620   0.322
 0392   471  15.964   0.828   0.328
 0393   471  15.806   1.345   0.973
 0394   471  15.972   0.727   0.482
 0395   471  15.999   0.636   0.195
 0396   471  15.976   0.809   0.297
 0397   471  15.968   0.756   0.298
 0398   471  15.985   0.771   0.306
 0399   471  15.854   1.188   1.067
 0400   471  15.927   1.222   0.800
 0401   471  16.012   0.403   0.490
 0402   471  16.000   0.757   0.302
 0403   471  16.026   0.690   0.196
 0404   471  15.992   0.849   0.301
 0405   471  15.939   0.935   0.649
 0406   471  15.984   1.348  -0.585
 0407   471  15.809   1.549   1.428
 0408   471  15.989   0.884   0.378
 0409   471  15.813   1.460   1.273
 0410   471  16.048   1.211   0.881
 0411   471  16.059   0.738   0.244
 0412   471  16.039   0.680   0.079
 0413   471  16.092   0.697   0.172
 0414   471  16.055   0.727   0.124
 0415   471  15.945   0.941   0.593
 0416   471  16.060   0.818   0.450
 0417   471  16.127   0.644   0.158
 0418   471  16.013   1.237   1.081
 0419   471  16.128   0.658   0.141
 0420   471  16.127   0.693   0.224
 0421   471  16.045   0.850   0.331
 0422   471  16.046   1.316   1.336
 0423   471  16.032   1.221   0.839
 0424   471  16.081   1.567   0.790
 0425   471  16.057   0.902   0.397
 0426   471  16.010   0.911   0.383
 0427   471  16.064   0.862   0.388
 0428   471  16.051   1.376   1.030
 0429   471  16.030   1.512   1.295
 0430   471  16.150   0.730   0.076
 0431   471  16.065   1.069   0.015
 0432   471  16.317   1.384   1.130
 0433   471  16.167   1.332   1.257
 0434   471  16.153   0.717   0.175
 0435   471  16.174   0.628   0.045
 0436   471  16.087   0.546   0.393
 0437   471  16.018   0.989   0.610
 0438   471  16.170   0.733   0.145
 0439   471  16.213   0.646   0.178
 0440   471  16.011   1.268   0.866
 0441   471  16.150   0.726   0.210
 0442   471  16.147   0.644   0.314
 0443   471  16.159   0.760   0.219
 0444   471  16.143   1.335   1.005
 0445   471  16.190   1.602   0.568
 0446   471  16.245   0.704   0.386
 0447   471  16.115   1.584         
 0448   471  16.339   1.260   0.843
 0449   471  16.187   0.673   0.231
 0450   471  16.272   0.608   0.131
 0451   471  16.183   0.642   0.480
 0452   471  16.010   1.211   1.055
 0453   471  16.186   0.768   0.412
 0454   471  16.282   0.288   0.193
 0455   471  16.267   0.579   0.257
 0456   471  16.101   1.207   0.788
 0457   471  16.192   0.897   0.182
 0459   471  16.225   0.559   0.481
 0460   471  16.351   0.441   0.333
 0461   471  16.199   0.555   0.520
 0462   471  16.257   0.763   0.232
 0463   471  16.243   0.761   0.243
 0464   471  16.253   0.637   0.352
 0465   471  16.209   0.703   0.163
 0466   471  16.361   0.504   0.356
 0467   471  16.254   0.822   0.174
 0468   471  16.198   0.938   0.496
 0469   471  16.196   1.471   1.400
 0470   471  16.156   1.383   1.028
 0471   471  16.260   0.844   0.272
 0472   471  16.398   0.504   0.371
 0473   471  16.301   0.739   0.243
 0474   471  16.377   0.399   0.100
 0475   471  16.224   0.784   0.233
 0476   471  16.254   0.841   0.197
 0477   471  16.251   0.897   0.328
 0478   471  16.278   0.663   0.556
 0479   471  16.265   0.988   0.587
 0480   471  16.273   0.829   0.337
 0482   471  16.304   0.795   0.208
 0483   471  16.390   0.663   0.148
 0484   471  16.297   0.687   0.488
 0485   471  16.176   1.138   0.696
 0486   471  16.236   1.152   0.683
 0487   471  16.290   1.272   0.738
 0488   471  16.316   0.836   0.629
 0489   471  16.286   0.715   0.176
 0490   471  16.333   0.610   0.109
 0491   471  16.257   0.930   0.482
 0492   471  16.331   0.564   0.687
 0493   471  16.342   0.829   0.540
 0494   471  16.475   1.375   1.399
 0495   471  16.367   0.488   0.384
 0496   471  16.322   0.905   0.055
 0497   471  16.363   0.793   0.197
 0498   471  16.372   0.799   0.192
 0499   471  16.353   0.839   0.264
 0500   471  16.356   0.800   0.261
 0501   471  16.252   1.376   1.085
 0502   471  16.291   0.862   0.439
 0503   471  16.312   0.839   0.359
 0504   471  16.350   0.808   0.635
 0505   471  16.371   0.737   0.190
 0506   471  16.398   0.709   0.162
 0507   471  16.389   0.742   0.207
 0508   471  16.382   0.694   0.226
 0509   471  16.376   0.788   0.282
 0510   471  16.365   0.827   0.305
 0511   471  16.486   0.597   0.133
 0512   471  16.450   0.766   0.219
 0513   471  16.094   1.311   1.056
 0514   471  16.393   0.814   0.351
 0515   471  16.594   1.444   1.287
 0516   471  16.402   0.744   0.214
 0517   471  16.331   1.268   0.937
 0518   471  16.384   0.855   0.353
 0519   471  16.423   0.732   0.255
 0520   471  16.455   0.859   0.405
 0521   471  16.512   1.156   0.684
 0522   471  16.396   1.591   1.626
 0523   471  16.564   0.475   0.398
 0524   471  16.315   1.003  -0.092
 0525   471  16.443   0.790   0.236
 0526   471  16.398   0.844   0.327
 0527   471  16.545   0.436   0.329
 0528   471  16.412   1.076   0.873
 0529   471  16.463   0.827   0.392
 0530   471  16.474   0.741   0.236
 0531   471  15.554   0.635         
 0532   471  16.544   0.475   0.280
 0533   471  16.603   0.387   0.129
 0534   471  16.490   0.771   0.259
 0535   471  16.448   0.793   0.348
 0536   471  16.501   0.691   0.219
 0537   471  16.358   1.076   0.846
 0538   471  16.506   0.767   0.192
 0539   471  16.550   0.716   0.189
 0540   471  16.432   1.425   1.230
 0541   471  16.469   0.914   0.546
 0542   471  16.499   0.750   0.255
 0543   471  16.541   0.717   0.164
 0544   471  16.493   0.807   0.326
 0545   471  16.574   0.701   0.222
 0546   471  16.461   1.277   0.949
 0547   471  16.423   1.413   0.441
 0548   471  16.480   0.896   0.365
 0549   471  16.530   0.755   0.160
 0550   471  16.496   0.875   0.400
 0551   471  16.495   1.278   0.898
 0552   471  16.537   0.420   0.270
 0553   471  16.371   1.173   0.798
 0554   471  16.549   0.756   0.262
 0555   471  16.418   1.233   0.773
 0556   471  16.489   0.926   0.545
 0557   471  16.562   1.704   0.255
 0558   471  16.535   0.782   0.160
 0559   471  16.568   0.502   0.414
 0560   471  16.552   0.957  -0.137
 0561   471  16.549   0.980   0.458
 0562   471  16.506   0.805   0.287
 0563   471  16.584   0.743   0.171
 0564   471  16.483   1.137   0.733
 0565   471  16.523   0.987   0.651
 0566   471  16.476   0.998   0.630
 0567   471  16.661   0.658   0.343
 0568   471  16.508   1.335   1.021
 0569   471  16.602   0.426   0.494
 0570   471  16.579   1.382   1.822
 0571   471  16.637   0.673   0.156
 0572   471  16.753   0.477   0.364
 0573   471  16.622   1.418   1.032
 0574   471  16.509   0.971   0.631
 0575   471  16.506   1.296   0.979
 0576   471  16.544   0.922   0.440
 0577   471  16.580   0.844   0.309
 0578   471  16.618   1.385   1.160
