UBV CCD observations

  No    Ref    V       B-V     U-B
 1336   281  16.309   0.703   0.064
 1337   281  16.318   0.820  -0.104
 1338   281  16.491   0.647   0.026
 1339   281  16.532   1.715   1.693
 1340   281  16.447   1.706   1.182
 1341   281  16.498   1.538   1.409
 1342   281  16.381   0.647   0.071
 1343   281  16.440   1.434   0.954
 1344   281  16.383   1.215   0.897
 1345   281  16.601   1.480   0.973
 1346   281  16.356   0.818   0.203
 1347   281  16.096   1.439   0.952
 1348   281  16.366   0.720   0.037
 1350   281  16.406   0.952   0.582
 1352   281  16.557   1.564   1.186
 1353   281  16.174   1.309   1.394
 1354   281  16.514   0.695   0.097
 1355   281  16.432   1.054   0.704
 1356   281  16.546   0.643   0.125
 1357   281  16.383   0.751   0.158
 1358   281  16.492   1.100         
 1359   281  16.539   0.699   0.093
 1360   281  16.402   0.685   0.053
 1361   281  16.419   0.672   0.024
 1362   281  16.410   0.530   0.378
 1363   281  16.399   0.595   0.419
 1364   281  16.371   0.573   0.470
 1365   281  16.396   0.802   0.175
 1366   281  16.486   0.716   0.460
 1367   281  16.395   0.885   0.344
 1368   281  16.439   0.580   0.395
 1369   281  16.448   0.726   0.123
 1370   281  16.461   0.666   0.337
 1371   281  16.406   0.855   0.333
 1372   281  16.446   0.674   0.507
 1373   281  16.486   0.686   0.012
 1374   281  16.473   0.850   0.350
 1375   281  16.514   0.636   0.111
 1376   281  16.445   0.806   0.232
 1377   281  16.976   1.789   1.027
 1378   281  16.499   0.650   0.058
 1379   281  16.469   0.928         
 1381   281  16.695   1.622         
 1382   281  16.577   1.334   1.375
 1383   281  16.523   0.861   0.597
 1384   281  16.542   0.767   0.209
 1385   281  16.410   2.147         
 1386   281  16.503   0.670   0.103
 1387   281  16.481   0.893   0.724
 1388   281  16.693   0.059         
 1389   281  16.480   0.742   0.189
 1390   281  16.508   0.710   0.071
 1391   281  16.598   1.549   1.181
 1392   281  16.607   0.772   0.118
 1393   281  16.671   0.699   0.005
 1394   281  16.483   0.937   0.601
 1395   281  16.536   0.760   0.159
 1396   281  16.533   0.735   0.046
 1397   281  16.634   0.736   0.160
 1398   281  16.558   0.684   0.123
 1399   281  16.710   0.582   0.303
 1400   281  16.568   0.591   0.311
 1401   281  16.523   0.979   0.687
 1402   281  16.583   0.873   0.215
 1403   281  16.688   1.272   1.377
 1405   281  16.709   0.715   0.104
