UBV CCD observations

  No    Ref    V       B-V     U-B
 1236   155  15.970   0.890   0.600
 1237   155  15.980   1.250   0.550
 1238   155  15.990   0.890   0.240
 1239   155  15.990   1.830   0.160
 1240   155  16.000   1.080   0.500
 1241   155  16.000   0.850   0.280
 1242   155  16.010   0.950         
 1243   155  16.010   2.170   1.170
 1244   155  16.020   0.910   0.280
 1245   155  16.030   0.950   0.270
 1246   155  16.050   1.020   0.530
 1247   155  16.050   1.200   0.480
 1248   155  16.050   0.830   0.350
 1249   155  16.050   1.780         
 1250   155  16.060   0.730   0.140
 1251   155  16.060   2.180         
 1252   155  16.060   0.730   0.170
 1253   155  16.070   0.850   0.400
 1254   155  16.070   0.890   0.610
 1255   155  16.070   0.970   0.430
 1256   155  16.080   1.080   0.330
 1257   155  16.080   1.270   0.840
 1258   155  16.080   1.230   0.550
 1259   155  16.080   0.770   0.150
 1260   155  16.110   0.950   0.400
 1261   155  16.110   0.970   0.490
 1262   155  16.110   0.900   0.380
 1263   155  16.120   0.890   0.270
 1264   155  16.130   2.070   1.150
 1265   155  16.130   0.850   0.310
 1266   155  16.140   1.080   0.550
 1267   155  16.140   1.940         
 1268   155  16.160   0.850   0.250
 1269   155  16.180   0.910   0.470
 1270   155  16.180   2.030   1.290
 1271   155  16.180   1.050   0.650
 1272   155  16.190   1.940   1.210
 1273   155  16.190   2.710         
 1274   155  16.210   1.000   0.360
 1275   155  16.220   0.730   0.330
 1276   155  16.230   0.970   0.390
 1277   155  16.240   1.090   0.640
 1278   155  16.250   1.010   0.470
 1279   155  16.250   0.950   0.610
 1280   155  16.290   0.880   0.300
 1281   155  16.290   0.820   0.120
 1282   155  16.300   0.840   0.170
 1283   155  16.300   0.960   0.370
 1284   155  16.310   0.890   0.240
 1285   155  16.320   0.600         
 1286   155  16.320   0.920   0.100
 1287   155  16.320   1.690   1.430
 1288   155  16.320   1.020  -0.240
 1289   155  16.330   0.860   0.290
 1290   155  16.330   2.480         
 1291   155  16.340   0.890   0.430
 1292   155  16.340   0.920   0.360
 1293   155  16.340   1.380   1.440
 1294   155  16.340   0.940   0.540
 1295   155  16.340   0.810   0.110
 1296   155  16.350   0.940   0.450
 1297   155  16.360   1.090   0.340
 1298   155  16.360   1.010   0.530
 1299   155  16.370   1.670   1.050
 1300   155  16.380   0.880   0.360
 1301   155  16.380   1.090   0.270
 1302   155  16.400   0.900   0.240
 1303   155  16.400   0.930   0.470
 1304   155  16.410   2.860         
 1305   155  16.410   1.060   0.510
 1306   155  16.420   0.960   0.300
 1307   155  16.430   0.810   0.160
 1308   155  16.450   1.000   0.530
 1309   155  16.450   0.940   0.430
 1310   155  16.450   0.980   0.490
 1311   155  16.460   1.050   0.470
