UBV CCD observations

  No    Ref    V       B-V     U-B
 2297   334  15.760   1.025   0.718
 2298   334  14.979   1.163   0.827
 2299   334  15.644   1.257   0.724
 2300   334  18.376   1.530  -1.106
 2301   334  15.815   1.387   1.152
 2302   334  18.083   0.779  -0.516
 2304   334  14.546   0.703   0.390
 2305   334  15.801   1.102   0.681
 2306   334  15.768   1.005   0.656
 2307   334  16.297   1.150   0.760
 2308   334  15.701   1.313   0.546
 2309   334  15.485   1.179   0.411
 2310   334  16.160   1.541   0.826
 2311   334  16.364   1.436   0.788
 2312   334  15.370   1.134   0.765
 2313   334  16.613   1.840  -0.115
 2314   334  16.128   1.273   0.653
 2315   334  16.636   1.117   1.918
 2316   334  16.270   1.345   1.627
 2317   334  14.758   0.775   0.479
 2318   334  16.053   1.486   0.124
 2319   334  18.956   0.345  -0.457
 2320   334  15.826   1.155   0.869
 2321   334  18.822   1.079  -0.319
 2322   334  16.154   1.287   2.046
 2323   334  15.032   1.291   0.423
 2324   334  15.943   1.227   0.564
 2325   334  15.210   1.040   0.566
 2326   334  18.541   1.430  -0.479
 2327   334  16.244   1.539   0.305
 2329   334  14.647   0.908   0.093
 2330   334  14.328   0.861   0.568
 2331   334  15.931   1.088   1.020
 2332   334  14.608   0.978   0.852
 2334   334  16.038   1.491   0.863
 2335   334  16.314   1.242   1.086
 2336   334  15.903   1.040   0.654
 2337   334  15.609   1.303   0.932
 2338   334  17.433   2.066   1.161
 2339   334  15.249   0.926   0.689
 2340   334  15.926   1.177   1.013
 2341   334  15.398   1.015   0.630
 2342   334  15.930   1.272   0.593
 2343   334  17.922   0.539   1.310
 2344   334  15.191   1.019   0.802
 2345   334  17.479   1.908  -0.588
 2346   334  16.698   1.085   2.349
 2347   334  16.101   1.533   0.439
 2348   334  15.757   1.241   1.196
 2349   334  15.882   1.087   1.349
 2350   334  14.586   0.867   0.453
 2351   334  14.938   0.941   0.848
 2352   334  16.172   1.575   0.772
 2353   334  15.229   0.961   0.939
 2354   334  15.192   1.098   0.777
 2355   334  17.054   1.675   0.251
 2356   334  18.373   1.777  -1.226
 2357   334  16.368   1.698   0.339
 2358   334  15.664   1.292   1.111
 2359   334  16.837   1.610   1.148
 2360   334  18.927   0.551  -0.200
 2361   334  15.504   1.115   1.492
 2362   334  15.494   0.943   0.948
 2363   334  14.588   0.997   0.906
 2364   334  16.216   1.251   0.614
 2365   334  14.678   0.961   0.534
 2366   334  15.117   1.078   0.992
 2367   334  15.212   1.030   0.873
 2368   334  15.848   1.073   0.829
 2369   334  16.214   1.118   1.192
 2370   334  16.063   1.169   1.506
 2371   334  16.317   1.001   1.221
 2372   334  15.983   1.334   0.528
 2373   334  17.562   1.606   1.413
 2374   334  18.996   0.720  -0.889
 2375   334  14.539   0.864   0.618
 2376   334  15.575   1.258   0.740
 2377   334  14.982   1.037   0.935
 2378   334  14.164   0.693  -0.254
 2379   334  18.818   1.667  -1.956
 2380   334  17.984   1.050  -0.867
 2381   334  14.681   0.925   0.495
 2382   334  15.491   1.173   1.149
 2383   334  15.633   0.963   1.051
 2384   334  15.642   1.124   0.916
 2385   334  15.075   0.982   0.891
 2386   334  15.580   1.303   1.134
 2387   334  15.805   1.073   0.826
 2388   334  18.709   0.584  -0.318
 2389   334  15.101   0.936   0.703
 2390   334  16.774   1.242   0.553
 2391   334  16.440   1.303   1.106
 2392   334  16.508   1.253   1.146
 2393   334  16.146   1.115   1.524
 2394   334  16.743   1.586   0.208
 2395   334  16.749   1.361   0.513
 2396   334  17.988   1.496  -0.796
 2397   334  15.843   1.091   0.496
 2398   334  16.372   1.300   0.558
 2399   334  15.900   1.280   0.864
 2400   334  16.769   1.003   0.719
 2401   334  16.471   1.264   0.637
 2402   334  17.022   1.333   0.650
 2403   334  15.689   1.269   1.279
 2404   334  18.058   0.522  -0.046
 2405   334  18.499   0.753   0.538
 2406   334  14.123   0.665   0.268
 2407   334  16.166   1.610   0.774
 2408   334  16.532   1.283   0.616
 2409   334  16.214   1.012   1.379
 2410   334  15.824   1.190   0.472
 2411   334  17.769   2.460  -0.518
 2412   334  16.506   1.632   0.038
 2414   334  16.748   1.800   0.264
 2415   334  15.670   1.105   1.014
 2416   334  17.491   1.043  -0.740
 2417   334  16.481   1.244   1.042
 2418   334  18.712   1.449  -1.002
 2419   334  18.846   0.391  -1.198
 2420   334  18.722   1.063  -1.014
 2421   334  15.948   1.063   0.816
 2422   334  13.381   0.735   0.326
 2423   334  18.382   1.290  -1.737
 2424   334  15.008   0.651   0.205
 2425   334  14.956   1.012   0.631
 2426   334  18.777   1.910  -1.143
 2427   334  15.637   1.101   0.509
 2428   334  16.078   1.258   1.189
 2429   334  18.910   0.549   0.449
 2430   334  15.151   0.992   0.453
 2431   334  16.692   1.187   0.688
 2432   334  17.093   1.222   0.463
 2433   334  15.285   1.051   0.890
 2434   334  18.230   1.487  -1.895
 2436   334  15.796   1.159   0.463
 2437   334  18.358   1.972  -1.784
 2438   334  16.859   1.260   0.219
 2439   334  16.194   1.279   1.191
 2440   334  18.027   1.287   0.526
 2441   334  16.339   1.121   1.139
 2442   334  14.400   0.675   0.329
 2443   334  16.261   1.371   0.448
 2444   334  15.847   1.019   0.904
 2445   334  15.503   1.134   1.430
 2446   334  17.926   1.072   0.299
 2447   334  16.322   1.134   1.156
 2448   334  17.191   1.165   0.252
 2449   334  14.797   1.005   0.638
 2450   334  14.561   0.849   0.613
 2451   334  16.712   1.153   0.550
 2452   334  17.638   0.742   0.823
 2453   334  16.437   1.240   0.749
 2454   334  16.517   1.469   1.055
 2455   334  18.285   0.685  -0.108
 2456   334  17.134   1.199   1.032
 2457   334  15.192   1.165   0.744
 2458   334  16.407   1.235   1.044
 2459   334  16.816   1.531   0.238
 2460   334  17.257   1.295   0.778
 2461   334  16.129   1.246   0.490
 2462   334  14.921   0.962   0.668
 2463   334  16.492   1.902   1.276
 2464   334  15.001   1.028   0.915
 2465   334  16.593   1.604   0.419
 2466   334  16.403   1.493   1.102
 2467   334  16.985   1.439   0.680
 2468   334  14.911   1.026   0.666
 2469   334  16.376   1.240   0.218
 2470   334  17.383   1.395   0.567
 2471   334  18.849   0.859  -0.613
 2472   334  17.211   1.817   1.198
 2473   334  17.268   2.312   0.170
 2474   334  15.538   1.467  -3.492
 2475   334  15.841   1.069   0.987
 2476   334  14.415   0.885   1.009
 2477   334  15.527   1.088   1.067
 2478   334  14.093   0.804   0.516
 2479   334  15.968   1.432   1.328
 2480   334  18.547   1.903  -1.572
 2481   334  18.900   0.862  -2.119
 2482   334  15.436   1.103   0.901
 2483   334  18.849   0.879   0.235
 2484   334  17.562   1.860  -0.897
 2485   334  18.509   1.360  -1.349
 2486   334  15.875   1.298   1.390
 2487   334  18.044   0.611   0.380
 2488   334  15.617   1.100   0.702
 2489   334  17.335   1.220   0.622
 2490   334  14.782   0.910   0.794
 2491   334  15.882   1.205   0.845
 2492   334  17.163   1.200   0.800
 2493   334  17.792   1.948  -0.869
 2494   334  16.158   1.504   0.326
 2495   334  16.695   1.404   1.237
 2496   334  14.072   0.810   0.411
 2497   334  15.787   1.197   0.560
 2498   334  18.609   0.654   0.409
 2499   334  15.985   1.469   0.780
 2500   334  15.851   1.046   0.945
 2501   334  14.406   0.806   0.342
 2502   334  18.586   0.551   0.232
 2503   334  13.498   0.850   0.562
 2504   334  15.886   1.162   1.209
 2505   334  16.157   0.909   0.813
 2506   334  16.005   1.203   0.446
 2507   334  15.123   0.962   0.611
 2508   334  15.424   1.095   1.144
 2509   334  18.578   0.316  -0.060
 2510   334  15.078   1.017   0.863
 2511   334  16.795   1.366   0.830
 2512   334  17.032   1.077   0.452
 2513   334  16.305   1.712   0.837
 2514   334  16.200   1.144   1.175
 2515   334  16.571   1.334   1.099
 2516   334  15.018   1.090   1.206
 2517   334  16.860   1.051   0.780
 2518   334  15.634   1.104   1.225
 2519   334  14.845   0.959   0.460
 2520   334  14.378   0.899   0.406
 2521   334  14.549   0.871   0.489
 2522   334  15.277   1.087   0.771
 2523   334  15.921   1.112   1.168
 2524   334  14.314   0.757   0.231
 2525   334  18.956   1.296  -1.510
 2526   334  14.987   1.035   0.847
 2527   334  17.433   1.830  -0.006
 2528   334  15.635   1.165   0.956
 2529   334  17.426   1.258   0.624
 2530   334  13.555   0.889   0.465
 2531   334  17.025   1.059   0.357
 2532   334  16.007   1.389   0.350
 2533   334  18.060   0.490  -0.229
 2534   334  15.959   1.284   1.144
 2535   334  14.709   1.040   1.001
 2536   334  14.733   0.802   0.345
 2537   334  16.343   1.179   1.455
 2538   334  16.210   1.264   0.575
 2539   334  17.180   1.740  -1.800
 2540   334  17.251   1.218   0.202
 2541   334  15.349   0.996   1.337
 2542   334  18.491   0.415  -0.600
 2543   334  15.979   1.235   1.017
 2544   334  15.854   1.093   0.888
 2545   334  16.805   1.486   0.216
 2546   334  15.531   1.333   1.055
 2547   334  15.430   1.049   1.031
 2548   334  17.428   1.111   0.720
 2549   334  15.405   1.206   0.551
 2550   334  15.008   0.979   0.838
 2551   334  18.651   1.009  -1.675
 2552   334  17.305   0.980   0.424
 2553   334  16.496   1.503   1.236
 2554   334  15.785   1.217   0.813
 2555   334  15.416   1.225   0.675
 2556   334  15.814   1.048   0.941
 2557   334  16.484   1.529   0.488
 2558   334  14.985   1.012   0.845
 2559   334  15.501   1.169   0.806
 2560   334  18.339   0.944  -0.465
 2561   334  16.069   1.404   1.488
 2562   334  15.352   0.883   0.845
 2564   334  14.988   1.062   0.980
 2565   334  15.509   1.253   1.879
 2566   334  16.018   1.362   0.309
 2567   334  15.730   1.157   1.403
 2568   334  14.404   0.884   0.552
 2569   334  14.818   1.002   0.509
 2570   334  15.649   1.044   1.004
 2571   334  13.823   0.867   0.343
 2572   334  14.849   0.977   0.803
 2575   334  15.805   1.080   0.897
 2576   334  16.287   1.137   0.813
 2577   334  16.150   1.645   1.195
 2578   334  16.506   1.432   0.510
 2579   334  18.258   1.206  -0.452
 2580   334  15.852   1.240   0.495
 2581   334  17.669   1.313   0.899
 2582   334  17.111   1.236   0.257
 2583   334  14.901   1.125   1.182
 2584   334  15.698   1.266   1.068
 2585   334  15.757   1.225   1.341
 2586   334  15.508   1.244   0.370
 2587   334  18.030  -2.135   4.014
