UBV CCD observations

  No    Ref    V       B-V     U-B
 0390   503  14.260   1.598         
 0391   503  14.262   0.772   0.265
 0392   503  14.269   0.795   0.175
 0393   503  14.272   0.431         
 0394   503  14.273   0.675   0.668
 0395   503  14.273   0.663   0.174
 0396   503  14.273   0.490  -0.019
 0397   503  14.276   0.778   0.238
 0398   503  14.281   0.388   0.149
 0399   503  14.289   0.509   0.166
 0400   503  14.292   1.021         
 0401   503  14.293   0.446   0.418
 0402   503  14.293   0.489   0.209
 0403   503  14.297   0.733   0.155
 0404   503  14.298   1.312   0.969
 0405   503  14.304   0.644   0.522
 0406   503  14.304   0.732   0.252
 0407   503  14.311   0.441   0.233
 0408   503  14.311   0.646   0.268
 0409   503  14.314   0.699   0.309
 0410   503  14.317   0.886   0.303
 0411   503  14.331   1.038   0.796
 0412   503  14.333   0.705   0.236
 0413   503  14.347   0.960   0.323
 0414   503  14.347   0.743   0.336
 0415   503  14.347   1.847         
 0416   503  14.348   0.731   0.154
 0417   503  14.353   0.811   0.297
 0418   503  14.354   0.902  -0.024
 0419   503  14.361   0.684   0.180
 0420   503  14.363   0.463   0.371
 0421   503  14.370   0.410   0.287
 0422   503  14.372   1.140   1.004
 0423   503  14.374   0.733   0.287
 0424   503  14.382   0.926   0.302
 0425   503  14.386   0.551   0.193
 0426   503  14.390   0.852   0.031
 0427   503  14.395   1.959         
 0428   503  14.397   0.569   0.334
 0429   503  14.399   0.903   0.450
 0430   503  14.416   0.789   0.181
 0431   503  14.417   0.879   0.373
 0432   503  14.418   0.834   0.246
 0433   503  14.422   0.619   0.181
 0434   503  14.429   0.825   0.278
 0435   503  14.435   0.910   0.412
 0436   503  14.440   0.656   0.243
 0437   503  14.442   0.778         
 0438   503  14.449   0.832   0.269
 0439   503  14.450   0.744   0.202
 0440   503  14.451   0.435   0.337
 0441   503  14.453   0.668   0.295
 0442   503  14.454   0.683   0.163
 0443   503  14.457   0.857   0.350
 0444   503  14.459   0.443   0.279
 0445   503  14.475   0.705   0.144
 0446   503  14.475   1.212   0.816
 0447   503  14.485   0.963   0.413
 0448   503  14.491   0.698   0.122
 0449   503  14.491   0.453   0.532
 0450   503  14.494   0.827   0.206
 0451   503  14.500   0.530   0.348
 0452   503  14.501   0.837   0.289
 0453   503  14.506   0.489   0.309
 0454   503  14.508   0.907   0.407
 0455   503  14.512   0.482   0.147
 0456   503  14.516   0.772   0.178
 0457   503  14.517   0.780   0.360
 0458   503  14.527   1.008         
 0459   503  14.530   0.683   0.155
 0460   503  14.530   0.704   0.597
 0461   503  14.531   0.765   0.071
 0462   503  14.531   0.765   0.071
 0463   503  14.533   0.950   0.509
 0464   503  14.541   0.746   0.163
