UBV CCD observations

  No    Ref    V       B-V     U-B
 0319   479  18.995   1.259         
 0320   479  19.916   1.225         
 0321   479  19.692   1.065         
 0322   479  21.088   1.588         
 0323   479  20.448   1.209         
 0324   479  20.712   1.920         
 0325   479  19.724   1.071         
 0326   479  19.781   1.075         
 0327   479  20.204   1.247         
 0328   479  19.207   1.164         
 0329   479  18.742   1.083         
 0330   479  19.437   1.055         
 0331   479  18.761   1.101         
 0332   479  20.573   1.480         
 0333   479  19.139   1.067         
 0334   479  21.215   1.062         
 0335   479  20.783   1.010         
 0336   479  18.696   1.050         
 0337   479  21.053   1.035         
 0338   479  19.945   1.791         
 0339   479  19.145   1.056         
 0340   479  19.502   1.120         
 0341   479  20.861   1.513         
 0342   479  20.073   1.113         
 0343   479  19.294   1.153         
 0344   479  19.867   1.271         
 0345   479  20.277   1.215         
 0346   479  19.069   1.109         
 0347   479  18.445   1.501         
 0348   479  20.010   1.131         
 0349   479  19.457   1.334         
 0350   479  21.135   1.270         
 0351   479  21.090   1.280         
 0352   479  19.989   1.190         
 0353   479  19.694   1.106         
 0354   479  18.708   1.071         
 0355   479  19.878   1.129         
 0356   479  20.750   1.286         
 0357   479  18.683   1.298         
 0358   479  20.816   1.139         
 0359   479  18.988   1.050         
 0360   479  18.357   1.372         
 0361   479  20.649   1.496         
 0362   479  20.176   1.246         
 0363   479  19.941   1.225         
 0364   479  19.060   1.115         
 0365   479  19.535   1.077         
 0366   479  20.633   1.099         
 0367   479  19.442   1.268         
 0368   479  18.726   1.056         
 0369   479  20.334   1.217         
 0370   479  19.849   1.326         
 0371   479  20.174   1.346         
 0372   479  20.154   1.131         
 0373   479  20.497   1.609         
 0374   479  20.274   1.522         
 0375   479  19.392   1.179         
 0376   479  20.707   1.352         
 0377   479  19.229   1.004         
 0378   479  19.773   1.292         
 0379   479  20.218   1.360         
 0380   479  19.857   1.079         
 0381   479  18.269   1.036         
 0382   479  19.688   1.167         
 0383   479  21.216   1.035         
 0384   479  20.098   1.125         
 0385   479  20.877   1.423         
 0386   479  19.793   1.280         
 0387   479  20.678   1.480         
 0388   479  19.909   1.536         
 0389   479  19.678   1.357         
 0390   479  20.760   1.000         
 0391   479  19.514   1.188         
 0392   479  18.958   1.200         
 0393   479  19.658   1.232         
 0394   479  20.662   1.164         
 0395   479  20.917   1.956         
 0396   479  18.319   1.171         
 0397   479  18.328   1.005         
 0398   479  19.019   1.054         
 0399   479  20.323   1.075         
 0400   479  20.053   1.304         
 0401   479  20.625   1.182         
 0402   479  19.598   1.521         
 0403   479  20.735   1.342         
 0404   479  18.410   1.115         
 0405   479  19.320   1.111         
 0406   479  18.919   1.036         
 0407   479  20.102   1.467         
 0408   479  18.822   1.164         
 0409   479  20.216   1.108         
 0410   479  19.199   1.209         
 0411   479  20.060   1.367         
 0412   479  19.645   1.107         
 0413   479  20.277   1.708         
 0414   479  19.761   1.313         
 0415   479  20.530   1.062         
 0416   479  20.016   1.255         
 0417   479  18.128   0.983         
 0418   479  20.124   1.217         
 0419   479  19.251   1.006         
 0420   479  19.730   1.065         
 0421   479  20.269   1.465         
 0422   479  18.817   1.101         
 0423   479  18.839   1.555         
 0424   479  20.187   1.200         
 0425   479  20.746   1.129         
 0426   479  20.751   1.575         
 0427   479  19.188   1.221         
 0428   479  19.128   1.089         
 0429   479  20.268   1.284         
 0430   479  20.507   0.930         
 0431   479  19.719   1.413         
 0432   479  19.012   1.611         
 0433   479  19.026   1.095         
 0434   479  20.400   1.126         
 0435   479  20.156   1.159         
 0436   479  21.252   1.266         
 0437   479  21.381   1.082         
 0438   479  18.889   1.131         
 0439   479  18.652   0.994         
