%UBV CCD observations
%
% No    Ref    V       B-V     U-B
%
 1160   488  20.498   1.443         
 1161   488  20.111   1.207         
 1162   488  19.664   1.355         
 1163   488  19.102   1.215         
 1164   488  19.001   1.436         
 1165   488  20.567   1.059         
 1166   488  19.023   1.347         
 1167   488  20.298   1.019         
 1168   488  19.313   1.141         
 1169   488  19.640   1.447         
 1170   488  16.482   1.773         
 1171   488  19.897   1.157         
 1172   488  19.319   1.304         
 1173   488  19.507   1.661         
 1174   488  18.642   1.540         
 1175   488  19.900   1.273         
 1176   488  19.007   1.457         
 1177   488  18.472   1.390         
 1178   488  19.176   1.406         
 1179   488  19.689   1.178         
 1180   488  19.140   1.526         
 1181   488  19.612   1.198         
 1182   488  18.328   1.863         
 1183   488  19.989   1.459         
 1184   488  20.158   1.522         
 1185   488  19.872   1.467         
 1186   488  19.916   1.187         
 1187   488  19.055   1.421         
 1188   488  20.017   1.350         
 1189   488  19.622   1.417         
 1190   488  19.043   1.445         
 1191   488  20.645   1.195         
 1192   488  17.078   1.204         
 1193   488  19.794   1.214         
 1194   488  19.592   1.176         
 1195   488  18.251   1.712         
 1196   488  20.340   1.230         
 1197   488  20.140   1.120         
 1198   488  19.799   1.400         
 1199   488  19.772   1.332         
 1200   488  19.353   1.469         
 1201   488  19.224   1.434         
 1202   488  20.681   1.399         
 1203   488  19.536   1.206         
 1204   488  19.878   1.150         
 1205   488  20.101   0.913         
 1206   488  20.367   1.235         
 1207   488  19.341   1.774         
 1208   488  19.794   1.202         
 1209   488  19.391   1.357         
 1210   488  20.160   1.417         
 1211   488  19.064   1.409         
 1212   488  19.695   1.379         
 1213   488  19.639   1.149         
 1214   488  20.114   1.490         
 1215   488  18.788   1.925         
 1216   488  20.107   1.296         
 1217   488  18.813   1.289         
 1218   488  19.234   1.480         
 1219   488  20.081   1.240         
 1220   488  17.983   1.291         
 1221   488  18.155   1.324         
 1222   488  18.856   1.412         
 1223   488  18.916   1.345         
 1224   488  19.353   1.196         
 1225   488  18.360   1.387         
 1226   488  19.807   1.300         
 1227   488  19.490   1.127         
 1228   488  20.152   1.216         
 1229   488  18.931   1.205         
 1230   488  20.674   1.579         
 1231   488  18.702   1.823         
 1232   488  19.182   1.147         
 1233   488  18.635   1.601         
 1234   488  18.716   1.669         
 1235   488  19.787   1.269         
 1236   488  19.591   1.309         
 1237   488  18.728   2.001         
 1238   488  18.838   1.311         
 1239   488  20.616   1.040         
 1240   488  19.292   1.445         
 1241   488  19.711   1.303         
 1242   488  19.843   1.449         
 1243   488  15.471   2.383         
 1244   488  20.055   1.318         
 1245   488  19.459   1.210         
 1246   488  19.869   1.309         
 1247   488  21.420   0.814         
 1248   488  18.968   1.108         
 1249   488  19.144   1.399         
 1250   488  17.676   1.937         
 1251   488  18.821   1.624         
 1252   488  19.115   1.371         
 1253   488  19.819   1.437         
 1254   488  19.132   1.176         
 1255   488  18.702   1.269         
 1256   488  19.206   1.186         
 1257   488  20.394   1.427         
 1258   488  20.211   1.252         
 1259   488  19.389   1.153         
 1260   488  20.241   1.346         
 1261   488  19.172   1.361         
 1262   488  20.377   1.564         
 1263   488  19.945   1.587         
 1264   488  19.373   1.323         
 1265   488  19.563   1.516         
 1266   488  19.523   1.450         
 1267   488  19.500   1.445         
 1268   488  19.464   1.121         
 1269   488  18.777   1.176         
 1270   488  19.561   1.329         
 1271   488  19.716   1.357         
 1272   488  19.591   1.547         
 1273   488  20.016   1.519         
 1274   488  19.321   1.303         
 1275   488  19.049   1.740         
 1276   488  20.176   1.936         
 1277   488  18.260   1.059         
 1278   488  19.633   1.244         
 1279   488  19.381   1.273         
 1280   488  19.472   1.520         
 1281   488  19.521   1.584         
 1282   488  20.008   1.554         
 1283   488  18.171   1.435         
 1284   488  17.678   1.893         
 1285   488  20.687   1.582         
 1286   488  19.471   1.170         
 1287   488  18.504   1.016         
 1288   488  18.263   1.321         
 1289   488  19.189   1.496         
 1290   488  19.861   0.980         
 1291   488  21.049   1.443         
 1292   488  19.727   1.380         
 1293   488  19.480   1.334         
 1294   488  20.317   1.203         
 1295   488  19.070   1.535         
 1296   488  18.833   1.213         
 1297   488  19.600   1.495         
 1298   488  19.779   1.338         
 1299   488  18.784   1.290         
 1300   488  19.924   1.314         
 1301   488  19.970   1.399         
 1302   488  19.514   1.379         
 1303   488  20.622   1.224         
 1304   488  18.051   1.597         
 1305   488  19.597   1.582         
 1306   488  20.645   1.067         
 1307   488  19.625   1.607         
 1308   488  19.631   1.321         
 1309   488  19.523   1.280         
 1310   488  20.194   1.164         
 1311   488  18.934   1.525         
 1312   488  19.833   1.321         
 1313   488  20.361   1.393         
 1314   488  19.509   1.163         
 1315   488  19.529   1.814         
 1316   488  19.403   1.235         
 1317   488  19.660   1.248         
 1318   488  20.061   1.312         
 1319   488  20.358   1.322         
 1320   488  19.433   1.352         
 1321   488  19.095   1.072         
 1322   488  19.389   1.529         
 1323   488  20.224   1.479         
 1324   488  19.887   1.260         
 1325   488  19.688   1.173         
 1326   488  20.116   1.109         
 1327   488  20.233   1.187         
 1328   488  20.310   1.368         
 1329   488  19.776   1.379         
 1330   488  19.818   1.341         
 1331   488  19.814   1.191         
 1332   488  19.613   1.259         
 1333   488  19.539   1.184         
 1334   488  19.756   1.338         
 1335   488  18.795   1.325         
 1336   488  20.534   1.175         
 1337   488  19.340   1.341         
 1338   488  19.497   1.143         
 1339   488  20.213   1.492         
 1340   488  18.726   1.125         
 1341   488  20.063   1.365         
 1342   488  20.152   1.239         
 1343   488  18.119   1.349         
 1344   488  19.701   1.175         
 1345   488  20.528   1.264         
 1346   488  19.201   1.380         
 1347   488  19.452   1.424         
 1348   488  20.245   1.634         
 1349   488  18.957   1.248         
 1350   488  18.358   1.037         
 1351   488  18.543   1.244         
 1352   488  17.310   1.898         
 1353   488  20.635   1.543         
 1354   488  19.834   1.301         
 1355   488  19.949   1.320         
 1356   488  20.426   1.429         
 1357   488  19.699   1.382         
 1358   488  19.794   1.261         
 1359   488  19.729   1.385         
 1360   488  19.281   1.294         
 1361   488  19.782   1.522         
 1362   488  20.948   1.241         
 1363   488  20.136   1.236         
 1364   488  20.053   1.243         
 1365   488  19.034   1.328         
 1366   488  20.346   1.160         
 1367   488  19.797   1.385         
 1368   488  20.091   1.243         
 1369   488  19.504   1.355         
 1370   488  19.902   1.459         
 1371   488  19.749   1.590         
 1372   488  19.244   1.258         
 1373   488  19.622   1.234         
 1374   488  19.269   1.398         
 1375   488  18.413   1.448         
 1376   488  19.124   1.256         
 1377   488  18.346   1.251         
 1378   488  18.781   1.236         
 1379   488  19.987   1.413         
 1380   488  19.323   1.208         
 1381   488  19.368   1.180         
 1382   488  18.490   1.073         
 1383   488  20.025   1.306         
 1384   488  19.668   1.212         
 1385   488  18.796   1.168         
 1386   488  19.063   1.033         
 1387   488  19.532   1.134         
 1388   488  18.968   1.264         
 1389   488  20.143   1.403         
 1390   488  19.731   1.311         
 1391   488  19.420   1.399         
 1392   488  17.874   1.175         
 1393   488  19.870   1.352         
 1394   488  19.232   1.251         
 1395   488  19.906   1.222         
 1396   488  18.414   1.221         
 1397   488  20.205   1.373         
 1398   488  19.443   1.346         
 1399   488  19.628   1.347         
 1400   488  19.905   1.175         
 1401   488  18.770   1.341         
 1402   488  18.403   1.255         
 1403   488  20.407   1.497         
 1404   488  18.791   1.318         
 1405   488  19.702   1.270         
 1406   488  19.010   1.229         
 1407   488  20.029   1.466         
 1408   488  19.173   1.226         
 1409   488  20.088   1.363         
 1410   488  19.834   1.465         
 1411   488  20.375   1.514         
 1412   488  19.904   1.300         
 1413   488  20.983   1.413         
 1414   488  20.032   1.609         
 1415   488  19.052   1.279         
 1416   488  20.267   1.268         
 1417   488  19.508   1.348         
 1418   488  19.074   1.092         
 1419   488  19.958   1.345         
 1420   488  19.637   1.266         
 1421   488  20.043   1.321         
 1422   488  19.309   1.308         
 1423   488  19.823   1.188         
 1424   488  20.007   1.229         
 1425   488  20.077   1.357         
 1426   488  19.000   1.316         
 1427   488  20.163   1.472         
 1428   488  19.113   1.180         
 1429   488  18.665   1.175         
 1430   488  18.818   1.171         
 1431   488  18.521   1.231         
 1432   488  20.040   1.188         
 1433   488  19.522   1.474         
 1434   488  19.809   1.340         
 1435   488  20.817   1.158         
 1436   488  20.292   1.178         
 1437   488  19.047   1.400         
 1438   488  19.821   1.182         
 1439   488  19.100   1.164         
 1440   488  21.197   1.406         
 1441   488  20.080   1.286         
 1442   488  18.618   1.260         
 1443   488  19.730   1.474         
 1444   488  19.954   1.355         
 1445   488  19.885   1.403         
 1446   488  19.347   1.298         
 1447   488  19.977   1.547         
 1448   488  19.213   1.281         
 1449   488  19.138   1.414         
 1450   488  21.010   1.512         
 1451   488  20.075   1.174         
 1452   488  20.025   1.313         
 1453   488  19.348   1.180         
 1454   488  20.218   1.326         
 1455   488  19.243   1.407         
 1456   488  19.422   1.257         
 1457   488  18.313   1.264         
 1458   488  19.158   1.270         
 1459   488  19.540   1.329         
 1460   488  19.750   1.211         
 1461   488  19.719   1.550         
 1462   488  20.475   1.561         
 1463   488  19.543   1.396         
 1464   488  19.813   1.227         
 1465   488  19.026   1.276         
 1466   488  19.666   1.165         
 1467   488  19.817   1.272         
 1468   488  20.193   1.329         
 1469   488  20.406   1.464         
 1470   488  19.438   1.256         
 1471   488  19.310   1.594         
 1472   488  20.421   1.072         
 1473   488  19.225   1.363         
 1474   488  19.284   1.457         
 1475   488  19.444   1.199         
 1476   488  19.315   1.248         
 1477   488  19.324   1.217         
 1478   488  20.069   1.313         
 1479   488  20.029   1.287         
 1480   488  20.346   1.292         
 1481   488  19.597   1.364         
 1482   488  19.017   1.313         
 1483   488  19.009   1.021         
 1484   488  19.815   1.530         
 1485   488  19.937   1.294         
 1486   488  18.989   1.266         
 1487   488  20.069   1.300         
 1488   488  19.846   1.364         
 1489   488  19.453   1.554         
 1490   488  19.493   1.218         
 1491   488  20.019   1.439         
 1492   488  19.619   2.120         
 1493   488  19.650   1.548         
 1494   488  20.371   1.498         
 1495   488  20.021   1.291         
 1496   488  20.031   1.712         
 1497   488  18.890   1.446         
 1498   488  19.001   1.161         
 1499   488  17.396   1.209         
 1500   488  19.961   1.351         
 1501   488  20.081   1.291         
 1502   488  19.875   1.400         
 1503   488  18.943   1.372         
 1504   488  18.001   1.296         
 1505   488  19.964   1.373         
 1506   488  19.641   1.225         
 1507   488  19.507   1.277         
 1508   488  19.582   1.161         
 1509   488  19.693   1.216         
 1510   488  19.598   1.277         
 1511   488  20.510   1.218         
 1512   488  19.454   1.283         
 1513   488  19.714   1.311         
 1514   488  18.998   1.442         
 1515   488  19.280   1.466         
 1516   488  19.937   1.542         
 1517   488  19.833   1.309         
 1518   488  19.947   1.298         
 1519   488  18.118   1.384         
 1520   488  18.771   1.173         
 1521   488  18.770   1.129         
 1522   488  19.790   1.067         
 1523   488  19.670   0.795         
 1524   488  19.521   1.519         
 1525   488  19.627   1.567         
 1526   488  19.093   1.262         
 1527   488  19.705   1.027         
 1528   488  19.797   1.194         
 1529   488  19.056   1.158         
 1530   488  19.967   1.321         
 1531   488  20.802   1.260         
 1532   488  20.536   1.498         
 1533   488  19.389   1.419         
 1534   488  19.636   1.257         
 1535   488  19.386   1.409         
 1536   488  18.978   1.178         
 1537   488  19.555   1.226         
 1538   488  19.099   1.368         
 1539   488  20.122   1.430         
 1540   488  19.925   1.451         
 1541   488  19.116   1.246         
 1542   488  18.815   1.168         
 1543   488  20.255   1.604         
 1544   488  19.320   1.378         
 1545   488  18.135   1.158         
 1546   488  20.454   1.539         
 1547   488  18.436   1.777         
 1548   488  19.674   1.320         
 1549   488  19.672   1.154         
 1550   488  17.994   1.206         
 1551   488  19.183   1.230         
 1552   488  19.105   1.426         
 1553   488  19.883   1.216         
 1554   488  19.533   1.268         
 1555   488  20.329   1.442         
 1556   488  20.451   1.615         
 1557   488  19.820   1.510         
 1558   488  19.310   1.306         
 1559   488  18.944   1.171         
 1560   488  19.181   1.401         
 1561   488  18.666   1.244         
 1562   488  19.690   1.395         
 1563   488  17.128   1.787         
 1564   488  18.660   1.118         
 1565   488  20.442   1.661         
 1566   488  19.837   1.029         
 1567   488  19.907   1.390         
 1568   488  18.808   1.336         
 1569   488  19.657   1.198         
 1570   488  19.862   1.357         
 1571   488  20.434   1.308         
 1572   488  19.611   1.338         
 1573   488  19.671   1.472         
 1574   488  19.517   1.472         
 1575   488  19.226   1.281         
 1576   488  21.166   0.886         
 1577   488  19.965   1.376         
 1578   488  19.575   1.045         
 1579   488  20.212   1.267         
 1580   488  17.493   1.984         
 1581   488  18.455   1.222         
 1582   488  19.696   1.219         
 1583   488  19.667   1.426         
 1584   488  20.464   1.271         
 1585   488  18.031   1.197         
 1586   488  20.120   1.191         
 1587   488  19.213   1.179         
 1588   488  19.170   1.276         
 1589   488  19.813   0.990         
 1590   488  19.361   1.373         
 1591   488  19.693   1.280         
 1592   488  19.578   1.421         
 1593   488  19.916   1.447         
 1594   488  19.088   1.392         
 1595   488  19.753   1.255         
 1596   488  18.954   1.181         
 1597   488  19.916   1.196         
 1598   488  19.196   1.262         
 1599   488  20.128   1.327         
 1600   488  19.960   1.410         
 1601   488  19.236   1.232         
 1602   488  19.371   1.478         
 1603   488  19.884   1.585         
 1604   488  20.022   1.152         
 1605   488  19.785   1.289         
 1606   488  19.019   1.680         
 1607   488  20.166   1.254         
 1608   488  20.820   1.296         
 1609   488  19.767   1.285         
 1610   488  19.433   1.324         
 1611   488  18.771   1.524         
 1612   488  19.558   1.304         
 1613   488  19.602   1.294         
 1614   488  19.591   1.528         
 1615   488  19.459   1.413         
 1616   488  18.965   1.220         
 1617   488  19.350   1.166         
 1618   488  20.527   1.539         
 1619   488  19.636   1.359         
 1620   488  20.230   1.464         
 1621   488  19.724   1.374         
 1622   488  20.781   1.319         
 1623   488  19.559   1.376         
 1624   488  20.759   1.446         
 1625   488  20.513   1.283         
 1626   488  18.934   1.385         
 1627   488  17.321   1.774         
 1628   488  19.739   1.240         
 1629   488  17.449   1.295         
 1630   488  19.660   1.506         
 1631   488  19.861   1.375         
