UBV CCD observations

  No    Ref    V       B-V     U-B
 0282   485  16.840   1.320         
 0283   485  16.850   0.660   0.230
 0284   485  16.850   0.660   0.120
 0285   485  16.860   1.090         
 0286   485  16.860   0.790   0.280
 0287   485  16.870   0.640   0.230
 0288   485  16.870   0.700   0.240
 0289   485  16.880   0.650   0.170
 0290   485  16.890   0.860   0.530
 0291   485  16.890   0.960   1.510
 0292   485  16.890   0.730   0.180
 0293   485  16.900   1.090   0.830
 0294   485  16.900   0.680         
 0295   485  16.900   0.680   0.350
 0296   485  16.910   0.520   0.550
 0297   485  16.910   0.780   0.280
 0298   485  16.910   0.690         
 0299   485  16.910   1.170   1.450
 0300   485  16.920   0.820   0.290
 0301   485  16.930   0.670   0.240
 0302   485  16.930   1.460   1.220
 0303   485  16.940   0.640   0.220
 0304   485  16.940   0.720   0.260
 0305   485  16.940   0.650   0.210
 0306   485  16.940   0.680   0.220
 0307   485  16.950   1.230   1.080
 0308   485  16.950   0.650   0.110
 0309   485  16.960   0.680   0.200
 0310   485  16.960   0.720   0.300
 0311   485  16.960   0.710   0.240
 0312   485  16.960   0.720   0.230
 0313   485  16.960   0.640   0.330
 0314   485  16.970   0.680   0.340
 0315   485  16.980   0.670   0.110
 0316   485  16.990   0.580   0.360
 0317   485  16.990   0.540   0.320
 0318   485  17.000   0.700   0.110
 0319   485  17.010   0.660  -0.060
 0320   485  17.010   0.730   0.200
 0321   485  17.010   0.810   0.440
 0322   485  17.020   1.280         
 0323   485  17.020   0.920   0.630
 0324   485  17.020   0.640   0.430
 0325   485  17.020   0.910         
 0326   485  17.030   0.840   0.460
 0327   485  17.030   0.820   0.400
 0328   485  17.030   0.490   0.370
 0329   485  17.030   0.580   0.320
 0330   485  17.030   0.460   0.320
 0331   485  17.030   1.310   1.380
 0332   485  17.030   0.770   0.310
 0333   485  17.050   0.650   0.230
 0334   485  17.050   0.830         
 0335   485  17.060   0.660   0.150
 0336   485  17.060   0.690   0.250
 0337   485  17.070   0.640   0.250
 0338   485  17.090   1.380   1.370
 0339   485  17.090   0.760   0.300
 0340   485  17.090   0.870   0.500
 0341   485  17.090   1.350   0.810
 0342   485  17.090   0.630         
 0343   485  17.110   0.760   0.180
 0344   485  17.110   0.740   0.170
 0345   485  17.110   0.910   0.570
 0346   485  17.110   0.780         
 0347   485  17.120   0.690   0.260
 0348   485  17.120   1.470   0.270
 0349   485  17.130   0.780   0.190
 0350   485  17.130   1.050   1.230
 0351   485  17.130   1.140         
 0352   485  17.140   0.930   0.650
 0353   485  17.150   0.740   0.200
 0354   485  17.150   0.520   0.480
 0355   485  17.150   0.700   0.290
 0356   485  17.160   0.850   0.310
 0357   485  17.160   0.560         
 0358   485  17.170   0.690   0.210
 0359   485  17.170   0.690   0.130
 0360   485  17.170   1.190         
 0361   485  17.180   0.750   0.220
 0362   485  17.190   0.690   0.250
 0363   485  17.190   0.770   0.180
 0364   485  17.190   1.000   1.030
 0365   485  17.200   0.800   0.270
 0366   485  17.200   0.870   0.570
 0367   485  17.210   0.630   0.510
 0368   485  17.210   0.620   0.190
 0369   485  17.210   0.710   0.210
 0370   485  17.210   1.040   0.970
 0371   485  17.220   0.670   0.290
 0372   485  17.230   0.760   0.300
 0373   485  17.230   0.830   0.710
 0374   485  17.230   0.680   0.140
 0375   485  17.230   0.670   0.210
 0376   485  17.240   1.060   0.770
 0377   485  17.250   0.660         
 0378   485  17.260   0.640         
 0379   485  17.270   0.780   0.040
 0380   485  17.280   1.070   1.090
 0381   485  17.290   0.750   0.350
 0382   485  17.290   0.870   0.400
 0383   485  17.290   0.870   0.490
 0384   485  17.290   0.990   0.790
 0385   485  17.290   0.890   0.390
 0386   485  17.300   1.310   1.330
 0387   485  17.310   0.830         
 0388   485  17.320   0.750   0.310
 0389   485  17.330   0.870   0.400
 0390   485  17.330   0.850   0.140
 0391   485  17.330   0.660   0.280
 0392   485  17.340   0.770   0.260
 0393   485  17.340   0.870   0.290
 0394   485  17.350   0.720         
 0395   485  17.360   0.650   0.300
 0396   485  17.360   0.880         
 0397   485  17.370   0.740   0.210
 0398   485  17.370   0.870   0.400
 0399   485  17.370   0.840   0.300
 0400   485  17.370   1.040   0.660
 0401   485  17.390   1.420         
 0402   485  17.390   0.800         
 0403   485  17.400   0.620   0.230
 0404   485  17.410   0.670   0.330
 0405   485  17.410   0.730   0.130
 0406   485  17.410   0.710         
 0407   485  17.410   0.700   0.170
 0408   485  17.420   0.780   0.220
 0409   485  17.420   0.760   0.440
 0410   485  17.440   0.690   0.110
 0411   485  17.450   0.700   0.210
 0412   485  17.450   1.400         
 0413   485  17.450   0.750   0.090
 0414   485  17.450   0.830   0.450
 0415   485  17.460   0.760   0.290
 0416   485  17.460   0.700   0.140
 0417   485  17.460   0.680   0.150
 0418   485  17.470   0.700   0.200
 0419   485  17.480   0.770   0.250
 0420   485  17.490   0.730   0.380
 0421   485  17.490   0.920         
 0422   485  17.500   0.890         
 0423   485  17.510   0.750   0.250
 0424   485  17.510   0.820         
 0425   485  17.510   0.820   0.100
 0426   485  17.510   0.700   0.320
 0427   485  17.520   0.540   0.480
 0428   485  17.520   0.620   0.390
 0429   485  17.520   0.720         
 0430   485  17.520   0.880         
 0431   485  17.520   0.800   0.230
 0432   485  17.540   0.790   0.260
 0433   485  17.550   0.790   0.350
 0434   485  17.550   1.510   1.600
 0435   485  17.550   0.720   0.190
 0436   485  17.550   0.870   0.410
 0437   485  17.550   0.720   0.330
 0438   485  17.560   1.520   1.830
 0439   485  17.560   0.760   0.280
 0440   485  17.570   0.820   0.540
 0441   485  17.570   0.720         
 0442   485  17.580   1.510         
 0443   485  17.580   0.950         
 0444   485  17.590   0.720   0.240
 0445   485  17.590   0.870   0.010
 0446   485  17.590   0.760   0.330
 0447   485  17.600   0.680   0.280
 0448   485  17.600   1.510         
 0449   485  17.610   0.670   0.180
 0450   485  17.620   0.520   1.250
 0451   485  17.620   0.870   0.960
 0452   485  17.620   0.640   0.340
 0453   485  17.620   0.930  -0.630
 0454   485  17.630   0.640   0.160
 0455   485  17.630   0.720   0.290
 0456   485  17.630   0.820         
 0457   485  17.640   0.740         
 0458   485  17.650   0.990   0.510
 0459   485  17.650   0.730   0.330
 0460   485  17.650   0.840   0.390
 0461   485  17.660   0.680   0.370
 0462   485  17.660   0.760   0.270
 0463   485  17.670   0.910   0.340
 0464   485  17.680   0.870         
 0465   485  17.680   0.750   0.580
 0466   485  17.680   0.790         
 0467   485  17.680   0.840   0.420
 0468   485  17.680   0.700   0.290
 0469   485  17.680   0.850   0.570
 0470   485  17.680   0.730   0.230
 0471   485  17.690   1.030   0.420
 0472   485  17.690   0.720         
 0473   485  17.700   0.650         
 0474   485  17.720   0.600   0.350
 0475   485  17.730   0.760   0.320
 0476   485  17.730   1.460   1.100
 0477   485  17.740   0.810   0.430
 0478   485  17.750   0.840   0.340
 0479   485  17.760   0.910   0.280
 0480   485  17.760   0.770   0.540
 0481   485  17.770   0.750   0.270
 0482   485  17.770   0.660   0.200
 0483   485  17.780   0.640   0.350
 0484   485  17.790   0.810   0.290
 0485   485  17.800   0.750   0.210
 0486   485  17.800   0.790         
 0487   485  17.800   1.320         
 0488   485  17.800   0.730   0.270
 0489   485  17.810   0.800         
 0490   485  17.810   0.760   0.510
 0491   485  17.820   0.870   0.460
 0492   485  17.820   0.740   0.160
 0493   485  17.820   1.320         
 0494   485  17.820   0.790         
 0495   485  17.830   1.340         
 0496   485  17.840   0.800   0.440
 0497   485  17.850   0.980   0.770
 0498   485  17.850   1.200   1.280
 0499   485  17.850   0.780   0.480
 0500   485  17.860   1.010   0.670
 0501   485  17.880   0.750   0.290
 0502   485  17.880   1.020   0.720
 0503   485  17.890   0.970         
 0504   485  17.890   0.700         
 0505   485  17.900   0.610   0.270
 0506   485  17.900   0.770   0.370
 0507   485  17.910   0.870   0.440
 0508   485  17.910   0.870   0.380
 0509   485  17.910   0.860   0.430
 0510   485  17.920   0.730   0.180
 0511   485  17.920   0.700   0.180
 0512   485  17.930   0.830   0.670
 0513   485  17.930   0.790   0.260
 0514   485  17.940   0.720   0.330
 0515   485  17.950   0.820   0.440
 0516   485  17.950   0.700   0.350
 0517   485  17.950   1.260   1.260
 0518   485  17.960   0.750         
 0519   485  17.970   0.790   0.270
 0520   485  17.970   0.520   0.600
 0521   485  17.980   0.780   0.410
 0522   485  17.980   1.570         
 0523   485  17.980   0.950   0.840
 0524   485  17.990   0.650   0.420
 0525   485  17.990   0.790   0.260
 0526   485  17.990   0.870  -0.020
 0527   485  18.000   0.800   0.230
 0528   485  18.010   0.780   0.370
 0529   485  18.020   1.070         
 0530   485  18.020   0.670         
 0531   485  18.020   0.770   0.240
 0532   485  18.030   0.650   0.120
 0533   485  18.030   1.630         
 0534   485  18.030   0.810         
 0535   485  18.030   0.970   0.110
 0536   485  18.030   1.300         
 0537   485  18.040   0.860   0.450
 0538   485  18.050   1.240         
 0539   485  18.060   0.950   0.510
 0540   485  18.060   1.050   0.480
 0541   485  18.060   0.970   1.250
 0542   485  18.060   0.830   0.300
 0543   485  18.070   0.960         
 0544   485  18.070   0.810   0.520
 0545   485  18.070   0.790   0.240
 0546   485  18.070   1.330   1.580
 0547   485  18.080   1.460         
 0548   485  18.090   0.780   0.300
 0549   485  18.090   0.840   0.220
 0550   485  18.100   0.800   0.400
 0551   485  18.100   1.120   1.080
 0552   485  18.120   0.740   0.490
 0553   485  18.120   0.940         
 0554   485  18.130   0.780   0.090
 0555   485  18.130   0.840   0.540
 0556   485  18.140   0.830   0.340
 0557   485  18.140   1.290         
 0558   485  18.150   0.960   0.500
 0559   485  18.160   0.670   0.310
 0560   485  18.160   0.840   0.080
 0561   485  18.160   1.060         
 0562   485  18.180   0.630   0.100
 0563   485  18.190   0.840         
 0564   485  18.190   0.670   0.140
 0565   485  18.200   1.350         
 0566   485  18.210   0.860  -0.060
 0567   485  18.210   0.980         
 0568   485  18.220   0.880   0.410
 0569   485  18.220   0.810         
 0570   485  18.220   0.840         
 0571   485  18.220   1.090   1.140
 0572   485  18.240   1.590         
 0573   485  18.240   1.060         
 0574   485  18.250   0.810   0.270
 0575   485  18.250   0.850   0.120
 0576   485  18.260   0.600   0.330
 0577   485  18.260   0.910   0.540
 0578   485  18.270   0.770   0.940
 0579   485  18.300   0.850   0.540
 0580   485  18.300   0.720         
 0581   485  18.300   0.990   0.750
 0582   485  18.310   1.080         
 0583   485  18.310   1.210   0.470
 0584   485  18.320   1.010         
 0585   485  18.330   0.990         
 0586   485  18.330   0.890   0.310
 0587   485  18.330   0.970         
 0588   485  18.330   0.900         
 0589   485  18.340   0.940         
 0590   485  18.340   0.850  -0.130
 0591   485  18.340   0.760   1.450
 0592   485  18.350   1.110   0.870
 0593   485  18.350   0.800         
 0594   485  18.350   0.880   0.440
 0595   485  18.360   0.720         
 0596   485  18.360   0.820   0.220
 0597   485  18.360   1.350         
 0598   485  18.360   0.910         
 0599   485  18.360   0.830         
 0600   485  18.370   0.830         
 0601   485  18.370   0.910   0.670
 0602   485  18.370   0.780   0.380
 0603   485  18.370   0.780   0.680
 0604   485  18.370   0.920   0.390
 0605   485  18.380   0.920   0.830
 0606   485  18.380   1.110         
 0607   485  18.390   0.850   0.300
 0608   485  18.390   0.930         
 0609   485  18.400   0.930   0.350
 0610   485  18.400   0.850   0.270
 0611   485  18.400   0.890         
 0612   485  18.400   0.680   0.150
 0613   485  18.410   0.720   0.390
 0614   485  18.410   0.880   0.360
 0615   485  18.410   0.710         
 0616   485  18.410   0.760         
 0617   485  18.420   0.940   0.420
 0618   485  18.420   0.780   0.220
 0619   485  18.420   0.650         
 0620   485  18.420   0.880  -0.140
 0621   485  18.430   0.870         
 0622   485  18.430   1.060   1.570
 0623   485  18.430   1.020         
 0624   485  18.440   0.870   0.540
 0625   485  18.450   0.890         
 0626   485  18.460   0.760         
 0627   485  18.460   0.870         
 0628   485  18.460   0.810   0.030
 0629   485  18.460   0.930         
 0630   485  18.470   0.910   0.010
 0631   485  18.490   0.790   0.050
 0632   485  18.490   0.470   0.870
 0633   485  18.490   0.730         
 0634   485  18.500   0.890         
 0635   485  18.500   0.830   0.770
 0636   485  18.530   0.980         
 0637   485  18.530   1.330         
 0638   485  18.530   0.700   0.260
 0639   485  18.530   0.850         
 0640   485  18.530   0.790   0.070
 0641   485  18.540   0.890   0.400
 0642   485  18.540   0.880   0.280
 0643   485  18.550   0.820   0.420
 0644   485  18.550   0.890   0.620
 0645   485  18.560   0.800   0.210
 0646   485  18.560   1.040         
 0647   485  18.560   0.820   0.260
 0648   485  18.570   0.890  -0.030
 0649   485  18.570   1.210         
 0650   485  18.570   0.880   0.570
 0651   485  18.570   1.000   0.360
 0652   485  18.570   1.010         
 0653   485  18.580   0.880   0.270
 0654   485  18.590   1.220   0.980
 0655   485  18.590   0.880   0.090
 0656   485  18.590   0.880         
 0657   485  18.600   0.730   0.060
 0658   485  18.600   0.870   1.190
 0659   485  18.610   0.970   0.800
 0660   485  18.610   1.030         
 0661   485  18.610   0.850         
 0662   485  18.610   1.050         
 0663   485  18.610   1.060   0.060
 0664   485  18.620   0.980         
 0665   485  18.620   0.790         
 0666   485  18.620   0.790         
 0667   485  18.620   0.660   0.200
 0668   485  18.620   0.850         
 0669   485  18.630   0.940         
 0670   485  18.630   0.860         
 0671   485  18.630   0.840  -0.090
 0672   485  18.640   0.770         
 0673   485  18.640   0.960         
 0674   485  18.650   0.850   0.400
 0675   485  18.650   0.750   0.330
 0676   485  18.660   1.330         
 0677   485  18.660   0.920         
 0678   485  18.670   1.360         
 0679   485  18.670   0.920   0.310
 0680   485  18.670   1.290         
 0681   485  18.670   0.780         
 0682   485  18.680   0.790         
 0683   485  18.680   0.950         
 0684   485  18.690   0.880         
 0685   485  18.700   1.040   0.910
 0686   485  18.700   1.080   0.440
 0687   485  18.700   0.850         
 0688   485  18.710   0.770   0.280
 0689   485  18.710   0.830   0.220
 0690   485  18.710   1.010         
 0691   485  18.720   0.900   0.910
 0692   485  18.720   0.900   0.400
 0693   485  18.730   0.820   0.560
 0694   485  18.730   0.950   0.770
 0695   485  18.730   0.850   0.220
 0696   485  18.730   0.870   0.440
 0697   485  18.740   1.120         
 0698   485  18.740   1.040         
 0699   485  18.740   1.100   1.010
 0700   485  18.750   1.090         
 0701   485  18.750   0.840         
 0702   485  18.750   0.940         
 0703   485  18.760   0.880   0.640
 0704   485  18.770   0.740         
 0705   485  18.770   0.860   0.150
 0706   485  18.770   0.940   0.630
 0707   485  18.770   0.780   0.330
 0708   485  18.780   0.960   0.270
 0709   485  18.790   0.940   0.430
 0710   485  18.800   1.090         
 0711   485  18.800   0.780         
 0712   485  18.800   0.910   1.770
 0713   485  18.810   1.320         
 0714   485  18.820   1.120   1.240
 0715   485  18.820   0.960         
 0716   485  18.830   0.960         
 0717   485  18.830   0.950         
 0718   485  18.830   1.530         
 0719   485  18.830   0.900   0.330
 0720   485  18.840   0.810  -0.060
 0721   485  18.840   1.100   1.340
 0722   485  18.840   0.870   0.110
 0723   485  18.850   0.850         
 0724   485  18.850   0.960         
 0725   485  18.850   1.080         
 0726   485  18.850   0.780         
 0727   485  18.860   0.940   0.260
 0728   485  18.870   0.920  -0.170
 0729   485  18.870   0.940         
 0730   485  18.870   0.970   0.560
 0731   485  18.880   0.770   0.050
 0732   485  18.890   0.960         
 0733   485  18.890   0.870         
 0734   485  18.890   0.930         
 0735   485  18.900   0.980         
 0736   485  18.900   0.870         
 0737   485  18.900   0.990         
 0738   485  18.910   0.880   0.900
 0739   485  18.910   0.830         
 0740   485  18.910   1.060   1.330
 0741   485  18.920   1.110         
 0742   485  18.920   1.080         
 0743   485  18.920   1.430         
 0744   485  18.930   0.640         
 0745   485  18.930   1.270         
 0746   485  18.940   1.500         
 0747   485  18.940   1.010         
 0748   485  18.940   0.790         
 0749   485  18.950   0.800   0.020
 0750   485  18.950   1.300         
 0751   485  18.960   0.950         
 0752   485  18.960   0.850         
 0753   485  18.960   1.030   1.000
 0754   485  18.970   1.230         
 0755   485  18.970   1.130         
 0756   485  18.980   0.730         
 0757   485  18.980   0.790   0.270
 0758   485  18.980   0.940         
 0759   485  18.990   1.210         
 0760   485  18.990   0.830         
 0761   485  18.990   1.060  -0.100
 0762   485  19.000   1.000   0.940
 0763   485  19.000   1.410         
 0764   485  19.010   0.840   0.550
 0765   485  19.020   0.940         
 0766   485  19.020   0.950         
 0767   485  19.020   0.800  -0.060
 0768   485  19.020   0.940   0.030
 0769   485  19.020   0.990         
 0770   485  19.020   1.700         
 0771   485  19.020   0.910         
 0772   485  19.020   0.970         
 0773   485  19.020   0.990         
 0774   485  19.030   0.830         
 0775   485  19.040   0.930   0.270
 0776   485  19.040   1.050         
 0777   485  19.060   0.970         
 0778   485  19.060   0.790   0.420
 0779   485  19.060   1.020         
 0780   485  19.070   1.250         
 0781   485  19.070   1.170         
 0782   485  19.070   1.130         
 0783   485  19.070   0.770   0.600
 0784   485  19.070   1.190         
 0785   485  19.080   1.030         
 0786   485  19.080   0.900         
 0787   485  19.090   0.960  -0.190
 0788   485  19.090   1.010         
 0789   485  19.100   0.820   1.010
 0790   485  19.100   0.900         
 0791   485  19.110   0.930         
 0792   485  19.120   1.230         
 0793   485  19.130   0.900         
 0794   485  19.130   0.940         
 0795   485  19.130   0.920         
 0796   485  19.140   1.520         
 0797   485  19.150   1.030   0.650
 0798   485  19.150   1.040         
 0799   485  19.150   0.790   0.950
 0800   485  19.150   1.020  -0.070
 0801   485  19.150   0.860  -0.210
 0802   485  19.160   1.020         
 0803   485  19.170   1.260         
 0804   485  19.180   0.860   0.020
 0805   485  19.180   1.090         
